time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,DeviceOrientation,Event
2013-11-05 23:45:32.039,174,17.4,40.68823,-73.95115,14.33188,10.73,171.8039,12,10,1383713131,0.09094238,-0.2621002,-0.737915,18.967,-49.11359,-17.45802,193.9147,206.976,15,0.406539,-0.3154615,0.4261175,-0.173342,0.006225913,0.2685406,0.531803,-0.6291535,0.3391625,0.1070191,-0.01810735,0.03069928,5,0
2013-11-05 23:45:32.109,175,17.5,40.68823,-73.95115,14.33188,10.73,171.8039,12,10,1383713131,-0.03103638,-0.240036,-1.307007,17.98911,-47.6517,-18.40636,192.8375,205.8987,15,-0.1608203,0.1830518,-0.3953979,-0.1468966,0.02082342,0.2157314,-0.5312833,0.7351796,-0.3704435,-0.395202,-0.0690344,-0.237976,5,0
2013-11-05 23:45:32.208,176,17.6,40.68823,-73.95115,14.33188,10.73,171.8039,12,10,1383713131,0.4561462,0.02586365,-0.8068237,18.19866,-46.95554,-20.30305,191.913,204.9742,15,0.5273914,-0.5661241,0.2549883,-0.1822614,0.006708354,0.2192446,0.4484171,-0.5898451,0.07948489,0.4613325,0.1911557,0.05515688,5,0
2013-11-05 23:45:32.339,177,17.7,40.68823,-73.95115,14.33188,10.73,171.8039,12,10,1383713131,-0.2494965,-0.1454926,-0.888092,17.70972,-46.18979,-19.21925,191.8806,204.9418,15,0.1416818,0.4211872,0.09017251,-0.1461604,-0.03413395,0.2331138,-0.3587121,0.4442328,0.345998,0.004395644,0.1610314,0.3443638,5,0
2013-11-05 23:45:32.409,178,17.8,40.68823,-73.95115,14.33188,10.73,171.8039,12,10,1383713131,0.1928864,-0.2176056,-0.5587311,17.46525,-46.43344,-18.44025,192.2431,205.3043,15,-0.6951825,0.8032594,0.1077797,-0.1598203,-0.03855655,0.2724942,-0.1407798,0.1760336,-0.03299129,0.1460877,0.05438221,0.3695371,5,0
2013-11-05 23:45:32.508,179,17.9,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.2178192,-0.3179169,-1.464462,17.81449,-46.5726,-20.81109,190.3271,203.3884,15,0.5874009,-0.962737,-0.3828952,-0.1557432,0.05096013,0.2188364,0.4425187,-0.738398,-0.3911671,-0.0651041,-0.1401906,-0.9202886,5,0
2013-11-05 23:45:32.638,180,18,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.01982117,-0.282547,-0.7266998,17.50018,-44.72791,-20.23531,192.9825,206.0437,15,0.01116956,-0.1869851,0.5065308,-0.149803,-0.02890597,0.261362,0.3319736,-0.6907595,0.486694,0.2118651,-0.01894722,0.09551819,5,0
2013-11-05 23:45:32.709,181,18.1,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.0382843,-0.1690979,-0.8008118,16.3826,-44.44943,-19.96436,192.7851,205.8464,15,-0.620822,0.4293777,-0.2430569,-0.1349375,-0.04944376,0.2351471,-0.3181653,0.05549161,-0.2259646,-0.1749285,0.02247584,0.06401926,5,0
2013-11-05 23:45:32.808,182,18.2,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.2205505,-0.2247772,-0.8533325,16.66199,-43.96213,-21.52235,192.4619,205.5231,15,0.3709949,-0.3253158,0.01851163,-0.1526072,-0.01605653,0.2111638,0.4055023,-0.4644201,-0.01650928,0.2792948,-0.01246313,-0.09544326,5,0
2013-11-05 23:45:32.938,183,18.3,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,-0.03547668,-0.1231537,-0.7270508,16.52229,-43.96213,-21.11591,192.9725,206.0338,15,-0.01971858,0.2824634,0.1582701,-0.1444721,-0.03847688,0.2364994,0.3431434,-0.1854365,0.1630423,0.0565464,0.1073021,0.192636,5,0
2013-11-05 23:45:33.009,184,18.4,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.1615143,-0.2778625,-1.026978,17.01123,-44.17099,-21.52235,192.3743,205.4356,15,0.4892467,-0.4464486,-0.1667038,-0.1545828,0.009855342,0.233193,0.4239442,-0.3739862,-0.3574839,-0.1598112,-0.09909969,-0.3145435,5,0
2013-11-05 23:45:33.108,185,18.5,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,-0.3485413,-0.2957458,-1.621353,17.01125,-44.65829,-21.18365,192.3236,205.3849,15,0.4277005,-0.1656811,-0.2967038,-0.1476084,0.01864214,0.225599,-0.2084184,0.6682983,-0.1015034,-0.2779496,-0.05560666,-0.2432978,5,0
2013-11-05 23:45:33.238,186,18.6,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.2595825,-0.2854462,-0.6756592,16.17307,-45.42401,-21.86103,191.5071,204.5683,15,-0.7083052,0.7111868,0.1851954,-0.1628915,-0.004397023,0.2504361,-0.04462575,-0.2631528,0.03773727,0.2043331,-0.026847,0.105468,5,0
2013-11-05 23:45:33.309,187,18.7,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.2018127,-0.3088837,-0.6750183,14.95074,-47.05994,-21.82716,190.054,203.1152,15,-0.1050596,-0.06918839,0.1534684,-0.1628218,-0.007440571,0.2510346,0.3155841,-0.5566419,0.008940634,0.1664785,-0.00308904,0.1341259,5,0
2013-11-05 23:45:33.408,188,18.8,40.68814,-73.95113,14.66794,11.29,171.8039,12,10,1383713132,0.1585388,-0.1938629,-0.9715118,14.53165,-48.10413,-21.75942,188.4217,201.4829,15,0.7837837,-0.9318968,-0.3189817,-0.1642331,0.0104671,0.2273396,0.8507441,-1.035307,-0.361682,-0.047368,-0.01062134,-0.4862636,5,0
2013-11-05 23:45:33.539,189,18.9,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,0.1385345,-0.147583,-0.5979919,15.29999,-48.31293,-22.30134,189.9472,203.0084,15,-1.805172,1.751995,0.2437679,-0.1737317,-0.02020721,0.2171733,-1.725802,0.9931629,0.2118549,0.2550828,0.05078204,0.6365436,5,0
2013-11-05 23:45:33.609,190,19,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,0.06401062,-0.097229,-0.5971832,15.71909,-48.1041,-23.18194,190.5796,203.6409,15,0.06917295,0.07567665,0.2842131,-0.1767387,-0.02483779,0.225676,0.05942414,-0.1085959,0.3128802,0.1980641,0.1624707,0.3258744,5,0
2013-11-05 23:45:33.709,191,19.1,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,-0.1352692,-0.07119751,-0.7311859,15.82385,-49.39194,-21.52235,190.5058,203.5671,15,-0.09989038,0.3869019,0.05252127,-0.1637417,-0.0432789,0.2436218,0.1090277,-0.0169895,-0.02820059,-0.1552015,0.13514,0.2193178,5,0
2013-11-05 23:45:33.839,192,19.2,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,-0.2386627,-0.2647858,-1.686691,17.3256,-50.54053,-21.01429,189.0878,202.149,15,-0.2408883,0.9068066,-0.1588038,-0.1569697,0.0182851,0.2159872,-0.5085291,1.283565,0.07896065,-0.2771213,-0.03610015,-0.5459657,5,0
2013-11-05 23:45:33.909,193,19.3,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,0.06718445,-0.2931824,-0.7245941,17.98917,-51.06265,-20.98042,191.4213,204.4826,15,-0.7521939,1.680534,0.02679992,-0.1593955,-0.01928358,0.2433589,-0.851395,0.9398495,0.4702798,0.3557351,-0.116641,0.2368941,5,0
2013-11-05 23:45:34.009,194,19.4,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,0.1791382,-0.2855225,-0.689743,18.37333,-51.58475,-20.13367,190.4391,203.5004,15,0.2503054,0.1728732,-0.1045448,-0.1763134,-0.002906931,0.2683607,0.8120311,-0.5891629,-0.09324493,0.211299,0.01766887,0.03620901,5,0
2013-11-05 23:45:34.139,195,19.5,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,0.2741547,-0.1849518,-0.9019165,18.05902,-49.04379,-18.06767,189.5573,202.6186,15,-0.7328631,1.702027,0.315078,-0.1804038,0.03395605,0.239067,-1.215214,1.38719,0.2250967,0.2374628,0.07247432,0.2426668,5,0
2013-11-05 23:45:34.208,196,19.6,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,0.07633972,-0.108902,-0.7520752,18.37334,-47.75595,-18.30476,191.1407,204.202,15,0.532792,-0.4305351,0.4248424,-0.1829715,0.01667473,0.2565584,0.6523866,-0.7876658,0.2883134,0.1807712,0.1452631,-0.01408188,5,0
2013-11-05 23:45:34.309,197,19.7,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,-0.1735077,-0.1156921,-0.5635986,18.26857,-46.53769,-18.3386,193.3354,206.3967,15,-0.5970922,0.3569853,0.2344698,-0.1532991,-0.04963974,0.2888406,-0.117379,-0.4124605,0.216221,-0.03988426,0.1937613,0.4695705,5,0
2013-11-05 23:45:34.438,198,19.8,40.68805,-73.95111,13.99631,11.5,171.8039,8,10,1383713133,-0.002578735,-0.1682587,-1.199493,18.96707,-44.93652,-20.9804,192.7543,205.8156,15,-0.4539273,1.062226,-0.4495203,-0.1545089,0.01530419,0.2289219,-0.6077967,1.042624,-0.3935789,-0.2010005,0.04865921,-0.1589539,5,0
2013-11-05 23:45:34.509,199,19.9,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,0.1889191,-0.1170959,-0.7635345,21.30698,-46.64206,-22.84321,193.9458,207.007,15,0.5581594,-0.5710856,0.0622181,-0.182315,0.03452766,0.2400138,0.8010604,-0.9061545,-0.05861751,0.2887496,0.0312036,-0.08719712,5,0
2013-11-05 23:45:34.609,200,20,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,-0.03094482,-0.1681213,-1.306396,21.44669,-50.05316,-23.24967,193.535,206.5963,15,-0.0989596,0.4842799,-0.1690774,-0.1725132,0.0432306,0.2297552,-0.3704651,0.6266592,-0.1095546,-0.1459938,0.08966238,-0.03187202,5,0
2013-11-05 23:45:34.738,201,20.1,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,0.3402557,-0.1417694,-0.9377441,19.8751,-52.87253,-22.80935,190.5547,203.616,15,0.221656,-0.2912073,0.09346896,-0.1853101,0.04805874,0.2315941,0.2332873,-0.4294655,-0.02482186,0.31602,-0.004479417,-0.07877114,5,0
2013-11-05 23:45:34.809,202,20.2,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,-0.1141052,-0.1363831,-1.464722,18.89722,-53.08139,-21.3191,189.5706,202.6319,15,0.2111541,0.1328446,-0.4026444,-0.1726084,0.04061535,0.226916,-0.3736229,0.7915623,-0.1983879,-0.3020602,0.04383653,-0.1568251,5,0
2013-11-05 23:45:34.908,203,20.3,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,0.1895447,-0.1926727,-0.6721344,19.28139,-51.65427,-20.06593,191.1645,204.2258,15,-0.2955201,0.4039203,0.1426003,-0.1980065,0.01465393,0.2526512,-0.1479146,0.1193865,0.1697953,0.3078943,0.02849049,0.2669468,5,0
2013-11-05 23:45:35.038,204,20.4,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,-0.101944,-0.2090302,-1.194107,18.26859,-50.22717,-20.64173,190.1912,203.2524,15,-0.04204998,0.1170086,-0.05618604,-0.1880085,0.02916397,0.234844,-0.07574842,0.1346576,0.06881933,-0.02748966,0.03870627,-0.1546482,5,0
2013-11-05 23:45:35.109,205,20.5,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,-0.1280212,-0.2630463,-0.9698639,18.96708,-49.87912,-20.70947,190.322,203.3832,15,0.05171007,-0.06526715,-0.1565907,-0.1856459,0.01405913,0.2307827,0.06215404,-0.2637554,-0.03599884,-0.04104495,-0.002309047,-0.1133242,5,0
2013-11-05 23:45:35.208,206,20.6,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,-0.001190186,-0.01811218,-0.7266235,19.5957,-47.5123,-19.76112,192.4623,205.5236,15,-0.2462657,0.6333189,-0.07212266,-0.193206,0.008238622,0.2257306,-0.5725093,0.5439453,0.01190118,0.0466122,0.1888454,0.3459509,5,0
2013-11-05 23:45:35.338,207,20.7,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,0.1048737,-0.2129669,-1.008377,19.97986,-46.08527,-20.13367,192.4297,205.4909,15,0.09349506,0.2555876,-0.156522,-0.1962261,0.0301463,0.216077,-0.08319923,0.2486067,-0.07200206,0.03994089,0.1208478,-0.03038109,5,0
2013-11-05 23:45:35.409,208,20.8,40.68794,-73.95109,14.31934,11.81,171.8039,8,10,1383713134,-0.1860809,-0.2475891,-1.377594,20.04971,-44.90182,-21.48847,192.3342,205.3955,15,0.2481145,-0.1688348,-0.06986483,-0.1987808,0.09015271,0.2056394,0.1265225,0.05857599,0.1815056,-0.02314657,0.06054688,-0.1662802,5,0
2013-11-05 23:45:35.509,209,20.9,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.1118011,-0.197937,-0.8441925,20.3291,-43.64877,-23.31739,193.7408,206.802,15,0.2037252,-0.2033595,0.1205909,-0.2069192,0.06357098,0.2267279,0.4322629,-0.5366143,0.05192405,0.03805802,0.03530675,0.009838177,5,0
2013-11-05 23:45:35.639,210,21,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.05279541,-0.1628723,-1.100327,20.95773,-44.76257,-23.31739,193.3822,206.4435,15,-0.3787649,0.9099313,-0.09994365,-0.2030639,0.07305575,0.2089286,-0.7114787,0.8250733,-0.115403,-0.1281509,0.02061377,0.1513951,5,0
2013-11-05 23:45:35.708,211,21.1,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.1656036,-0.1999512,-0.9760742,21.13235,-45.0062,-25.11248,192.7497,205.811,15,0.5065956,-0.7236296,0.1287649,-0.2069358,0.09878041,0.2033335,0.5278747,-0.7962134,0.02386717,0.155838,-0.008895405,-0.2042391,5,0
2013-11-05 23:45:35.808,212,21.2,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,-0.2227936,-0.08235168,-0.817215,20.92281,-46.25925,-24.0964,193.4703,206.5316,15,0.07749346,-0.08974028,-0.1130839,-0.1908812,0.05689532,0.2247625,0.0596049,-0.1784961,-0.05246527,-0.320861,0.07288095,0.1415283,5,0
2013-11-05 23:45:35.939,213,21.3,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.06616211,-0.1880035,-0.6228485,21.09743,-47.54712,-22.97872,193.3951,206.4563,15,-0.5352003,0.2994906,-0.05892484,-0.1979789,0.04287776,0.2289602,-0.2400819,-0.07414462,-0.0481127,-0.005109625,0.09450342,0.2906042,5,0
2013-11-05 23:45:36.009,214,21.4,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.2567902,-0.1088867,-0.7888031,22.38963,-46.46814,-22.80936,192.677,205.7382,15,-0.02237002,0.002462625,-0.008638229,-0.210329,0.08631668,0.1987276,0.4222583,-0.8260341,-0.2442171,0.146551,-0.09008396,0.03018144,5,0
2013-11-05 23:45:36.109,215,21.5,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,-0.2424927,-0.3344421,-1.146133,24.41524,-46.60736,-21.79328,195.3512,208.4125,15,0.5297065,-0.4158097,0.01083693,-0.1935181,0.07811021,0.2002057,0.4397356,-0.4402446,0.2666519,-0.09871951,0.1264222,-0.1300029,5,0
2013-11-05 23:45:36.239,216,21.6,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.4141541,-0.008728027,-0.8518066,24.65971,-50.05319,-21.28522,193.744,206.8053,15,0.4262041,-0.2183435,-0.03049506,-0.2116732,0.07412565,0.2098393,-0.05697792,0.1565198,-0.4124471,-0.004897885,0.09506729,0.3063264,5,0
2013-11-05 23:45:36.309,217,21.7,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,0.3284302,-0.1568909,-1.472061,24.31046,-50.40128,-21.08202,191.6419,204.7032,15,1.386373,-1.801596,-0.6226659,-0.1982486,0.1433354,0.1842365,0.6969315,-0.265919,-0.5987253,-0.2859659,-0.04541113,-1.077832,5,0
2013-11-05 23:45:36.408,218,21.8,40.68785,-73.95107,14.51144,11.6,171.8039,8,10,1383713135,-0.185379,-0.1325531,-1.414291,25.00895,-50.95819,-20.06594,193.7734,206.8347,15,0.3878987,-0.1240495,0.03396569,-0.2044138,0.08117867,0.2137419,-0.6910546,0.865359,0.415224,0.1464027,0.1177883,0.4966698,5,0
2013-11-05 23:45:36.539,219,21.9,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.01405334,-0.2978821,-0.6959534,22.66904,-49.53107,-19.5579,192.4181,205.4793,15,-0.3126999,0.292613,-0.09691083,-0.2015437,0.04909489,0.2383796,0.1867811,-0.3784444,-0.00747251,-0.07258976,-0.1698622,0.03732349,5,0
2013-11-05 23:45:36.609,220,22,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.1268921,-0.2412262,-1.242538,22.11026,-48.27802,-19.82887,192.1792,205.2405,15,-0.8381636,1.469086,-0.06174512,-0.2027929,0.07228155,0.2040218,-0.9006174,0.9763333,-0.07550631,0.001392246,-0.07326959,0.1253995,5,0
2013-11-05 23:45:36.709,221,22.1,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.1218719,-0.177124,-0.4327393,21.62133,-47.09457,-20.43853,192.5725,205.6338,15,-0.273361,-0.02154284,0.01586472,-0.2165606,0.04278556,0.240613,0.5849856,-0.9806023,-0.03414676,0.1868685,-0.02104038,0.164212,5,0
2013-11-05 23:45:36.838,222,22.2,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,-0.09518433,-0.1796265,-1.283829,21.27209,-48.34763,-20.91268,192.1597,205.2209,15,0.3941066,-0.2658383,0.06299788,-0.2133108,0.04498119,0.2147861,-0.1196425,0.114075,0.08639287,-0.004595637,0.1851691,0.1084343,5,0
2013-11-05 23:45:36.909,223,22.3,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.09536743,-0.1490173,-1.746353,21.20225,-49.25262,-21.11588,192.2634,205.3247,15,0.970168,-1.033258,0.1208226,-0.2122335,0.05757081,0.1675528,0.305336,0.5537601,0.2725389,0.2056722,0.06241506,-0.4565251,5,0
2013-11-05 23:45:37.009,224,22.4,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.1925812,-0.1452789,-1.06311,19.84021,-49.6355,-20.20141,191.188,204.2493,15,0.1284482,0.2162561,0.08217743,-0.2119132,0.02235162,0.1849935,-0.2627065,0.4482062,-0.02365136,-0.08178287,-0.05359345,0.164653,5,0
2013-11-05 23:45:37.139,225,22.5,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.02476501,-0.3091125,-0.8064423,20.01483,-49.04379,-19.55791,191.6799,204.7412,15,0.3125768,-0.2279144,-0.02015427,-0.2106673,0.01197696,0.1955112,0.2696509,-0.402429,-0.06362524,0.051194,-0.1269294,0.1315892,5,0
2013-11-05 23:45:37.208,226,22.6,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,-0.1024475,-0.2177429,-1.57196,19.45605,-48.27805,-19.82887,191.0466,204.1078,15,-0.06365967,0.1251952,-0.1369477,-0.2037381,0.0459405,0.1571513,-0.2517814,0.5353934,0.1053178,-0.08861709,-0.04733693,-0.4730665,5,0
2013-11-05 23:45:37.308,227,22.7,40.68775,-73.95106,15.08206,11.36,171.8039,8,10,1383713136,0.1702423,-0.1548157,-0.5544739,19.49097,-47.4079,-20.13367,191.0824,204.1437,15,0.07107045,-0.1836298,0.2713732,-0.2163315,0.002943359,0.177772,0.5217437,-0.8658776,0.1322423,0.2285789,0.06633302,0.1275006,5,0
2013-11-05 23:45:37.441,228,22.8,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,-0.1935883,-0.1444855,-0.7983246,18.96712,-47.58191,-20.0998,191.1645,204.2257,15,0.2484274,-0.03410897,-0.2406137,-0.206714,-0.001787549,0.173233,0.1218169,-0.05354206,-0.1873539,-0.2699067,-0.03730318,0.1631012,5,0
2013-11-05 23:45:37.508,229,22.9,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,0.07107544,-0.2865143,-1.494278,19.31636,-48.20844,-21.45458,188.8182,201.8794,15,0.8583922,-1.136073,-0.3745006,-0.209492,0.103532,0.1409378,0.3372754,0.7264038,0.05432539,-0.007870489,0.08821034,-0.8469277,5,0
2013-11-05 23:45:37.608,230,23,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,-0.2188721,-0.2041168,-0.8168945,19.10681,-47.86038,-20.0998,190.9574,204.0186,15,-0.1119694,0.01629029,0.2004529,-0.1998972,0.01321636,0.1832325,-0.4248993,0.2627998,0.4772142,-0.01957128,-0.1114313,0.3789412,5,0
2013-11-05 23:45:37.739,231,23.1,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,-0.2505188,-0.3017578,-0.9513702,18.54803,-47.5123,-19.76112,190.0884,203.1496,15,-1.163933,1.540643,-0.1790307,-0.1897988,0.01798224,0.1544902,-1.128039,0.9793998,-0.05616177,-0.2723143,-0.05696953,0.2465058,5,0
2013-11-05 23:45:37.809,232,23.2,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,0.4549408,-0.01025391,-0.2707367,20.6784,-46.5029,-20.81106,193.129,206.1903,15,-1.089573,1.08129,0.4189301,-0.2514274,0.01903729,0.1617566,0.3257345,-0.6900047,-0.2393991,0.4902303,-0.05754527,0.3059351,5,0
2013-11-05 23:45:37.909,233,23.3,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,-0.1162109,-0.1179199,-0.7896118,21.83087,-44.72778,-20.23528,193.6653,206.7265,15,-0.005823002,0.4204293,0.1167543,-0.2351837,0.0462443,0.1472775,0.5132828,-0.4726952,0.03278647,-0.1517607,0.1180133,-0.03744172,5,0
2013-11-05 23:45:38.039,234,23.4,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,-0.0403595,0.004074097,-0.9700775,22.28489,-45.73718,-19.86271,194.8699,207.9311,15,0.3155414,0.3236734,-0.04930151,-0.2405575,0.06063937,0.1571582,0.2758063,0.1746493,-0.1637245,-0.3032636,0.09045681,-0.06257071,5,0
2013-11-05 23:45:38.108,235,23.5,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,-0.00328064,-0.4180145,-1.547394,22.1452,-47.61679,-19.99818,193.377,206.4382,15,0.4694112,-0.4654867,-0.05842469,-0.2211947,0.1123018,0.1783053,0.2369633,0.1886023,0.0824976,-0.2072283,-0.2001405,-0.7324113,5,0
2013-11-05 23:45:38.208,236,23.6,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,0.1310577,-0.2515411,-1.549133,20.29423,-49.94885,-19.35465,191.4066,204.4678,15,-0.53198,1.167504,0.1794206,-0.2107419,0.1036989,0.1840974,-0.6941628,1.085638,0.3026133,0.2627532,-0.1511845,0.03336273,5,0
2013-11-05 23:45:38.339,237,23.7,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,0.3664551,-0.526947,-0.7902832,18.40834,-49.53119,-19.69332,189.2511,202.3124,15,-0.3060838,-0.1184124,-0.2895301,-0.2235662,0.09741887,0.1964098,0.4292629,-0.9190206,-0.3110917,0.2721284,-0.1942549,-0.1519438,5,0
2013-11-05 23:45:38.409,238,23.8,40.68767,-73.95104,16.42685,11.49,171.8039,6,10,1383713137,0.07241821,-0.2304993,-0.9532928,18.33849,-48.06931,-19.21915,189.0908,202.152,15,0.3441997,-0.53329,0.1125079,-0.2245974,0.09027479,0.1679936,0.01656992,-0.4930199,0.1674622,0.1268762,-0.02617009,0.05553121,5,0
2013-11-05 23:45:38.509,239,23.9,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,0.02290344,0.001708984,-0.3403778,17.67493,-45.94608,-19.11755,190.1131,203.1743,15,-0.4233947,0.2183651,0.2343619,-0.2201094,0.02305027,0.2110917,0.1999276,-0.4317292,0.1604593,0.02916015,0.191812,0.5503732,5,0
2013-11-05 23:45:38.639,240,24,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,-0.2829742,-0.01052856,-0.8716888,16.59228,-44.51901,-17.99987,190.2293,203.2905,15,0.05545234,0.09820034,-0.07011251,-0.2039994,0.02695762,0.1873584,-0.06349093,0.005401311,0.09524347,-0.21235,0.1744386,0.1700852,5,0
2013-11-05 23:45:38.709,241,24.1,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,-0.01701355,-0.1520386,-0.8975525,15.92871,-45.04111,-18.3047,189.4568,202.5181,15,-0.1634054,0.3746399,0.0440628,-0.2097786,0.03569736,0.1881742,-0.06689249,0.1568566,0.03384983,-0.07613643,0.04912614,0.1011826,5,0
2013-11-05 23:45:38.809,242,24.2,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,0.2047119,-0.2967072,-1.503357,14.98577,-46.53778,-19.35462,185.062,198.1232,15,0.1612824,0.3145971,0.02705479,-0.2021949,0.09204863,0.1643292,-0.1520405,0.7719645,0.06569339,0.02687331,-0.08366285,-0.4378294,5,0
2013-11-05 23:45:38.939,243,24.3,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,0.354248,-0.3229523,-1.049164,16.06842,-45.73721,-18.77885,185.9831,199.0444,15,0.2506799,-0.1158624,-0.08620573,-0.2106932,0.09828038,0.1736198,0.1299502,-0.03789924,-0.2533172,0.1257651,-0.2605245,-0.2242092,5,0
2013-11-05 23:45:39.009,244,24.4,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,0.2021027,-0.05300903,-0.9395752,16.45259,-45.98087,-18.67725,186.3264,199.3877,15,0.1336148,0.02430987,-0.0154253,-0.2205179,0.1016039,0.1806557,0.1081056,0.08334915,-0.216346,-0.107942,0.07919555,-0.09133929,5,0
2013-11-05 23:45:39.109,245,24.5,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,0.1875916,-0.1231537,-1.113586,16.13828,-44.69299,-19.1853,185.4822,198.5435,15,0.605957,-0.6120988,0.03360536,-0.2175178,0.1155981,0.1718443,0.2507572,-0.1672796,0.023936,0.05951478,-0.007756921,-0.1493106,5,0
2013-11-05 23:45:39.239,246,24.6,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,-0.06697083,-0.1063385,-0.6247101,15.09055,-43.43994,-19.18528,185.6722,198.7334,15,-0.4279964,0.5098555,0.2607807,-0.2072987,0.07647636,0.2024158,-0.2683631,0.1936057,0.3165707,-0.006879353,0.07888975,0.3541467,5,0
2013-11-05 23:45:39.308,247,24.7,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,0.3119354,-0.1704559,-0.8456268,15.09057,-43.99683,-19.79493,184.667,197.7282,15,0.6152096,-0.5354613,-0.1456858,-0.2205911,0.114107,0.1866899,0.5207754,-0.4502007,-0.3228509,0.1041834,-0.0363928,-0.1561972,5,0
2013-11-05 23:45:39.409,248,24.8,40.68754,-73.95101,16.30899,11.6,171.0561,6,10,1383713138,-0.004837036,-0.1507568,-1.538406,15.61443,-45.56314,-18.74497,185.554,198.6152,15,-0.6857398,1.582076,-0.1023812,-0.2143953,0.1146873,0.1823538,-1.044432,1.309167,-0.002801955,-0.1129964,-0.0296995,0.3485564,5,0
